,Time,Potential
2440,24.400000000000002,-0.0052937170691192735
2441,24.41,-0.0053191986714115295
2442,24.42,-0.0053458058662124745
2443,24.43,-0.005373549105040513
2444,24.44,-0.005402439282538649
2445,24.45,-0.005432487740326756
2446,24.46,-0.005463706271007056
2447,24.47,-0.005496107122167216
2448,24.48,-0.005529702998391269
2449,24.490000000000002,-0.005564507069674312
2450,24.5,-0.0056005329829996705
2451,24.51,-0.005637794863568793
2452,24.52,-0.005676307315188705
2453,24.53,-0.005716085425232516
2454,24.54,-0.005757144769918189
2455,24.55,-0.0057995014197490015
2456,24.560000000000002,-0.005843171945118023
2457,24.57,-0.005888173422077205
2458,24.580000000000002,-0.0059345234382719
2459,24.59,-0.005982240099042906
2460,24.6,-0.006031342033696919
2461,24.61,-0.00608184840196628
2462,24.62,-0.00613377890278523
2463,24.63,-0.006187153788090495
2464,24.64,-0.0062419938703876686
2465,24.650000000000002,-0.006298320523584114
2466,24.66,-0.006356155688300183
2467,24.67,-0.006415521879399614
2468,24.68,-0.00647644219370636
2469,24.69,-0.006538940317904813
2470,24.7,-0.0066030405366249885
2471,24.71,-0.00666876774071309
2472,24.72,-0.006736147435690939
2473,24.73,-0.006805205750404446
2474,24.740000000000002,-0.006875969445863739
2475,24.75,-0.006948465924272834
2476,24.76,-0.00702272323848406
2477,24.77,-0.007098770107403269
2478,24.78,-0.007176635931745245
2479,24.79,-0.007256350798423179
2480,24.8,-0.0073379454842699724
2481,24.810000000000002,-0.007421451465788022
2482,24.82,-0.007506900929597606
2483,24.830000000000002,-0.007594326783093878
2484,24.84,-0.0076837626653134565
2485,24.85,-0.007775242958013235
2486,24.86,-0.007868802796963852
2487,24.87,-0.007964478083458907
2488,24.88,-0.008062305496043302
2489,24.89,-0.008162322502461569
2490,24.900000000000002,-0.008264567368486948
2491,24.91,-0.008369079169198186
2492,24.92,-0.008475897824946425
2493,24.93,-0.008585064117363556
2494,24.94,-0.008696619679987727
2495,24.95,-0.008810607007200067
2496,24.96,-0.008927069467627769
2497,24.97,-0.009046051317780317
2498,24.98,-0.009167597715918671
2499,24.990000000000002,-0.009291754736161072
2500,25.0,-0.009418569382828975
2501,25.01,-0.009548089605032471
2502,25.02,-0.009680364311500947
2503,25.03,-0.009815443385659654
2504,25.04,-0.009953377698393679
2505,25.05,-0.010094219121093543
2506,25.060000000000002,-0.010238020572060965
2507,25.07,-0.010384836039550508
2508,25.080000000000002,-0.010534720564570893
2509,25.09,-0.010687730247631368
2510,25.1,-0.010843922265203431
2511,25.11,-0.011003354886441483
2512,25.12,-0.011166087490156374
2513,25.13,-0.011332180582045253
2514,25.14,-0.011501695812177134
2515,25.150000000000002,-0.011674695992740762
2516,25.16,-0.011851245116056092
2517,25.17,-0.012031408372849663
2518,25.18,-0.012215252165325288
2519,25.19,-0.012402844092561125
2520,25.2,-0.012594253030549282
2521,25.21,-0.01278954921130215
2522,25.22,-0.012988804172411923
2523,25.23,-0.01319209073588926
2524,25.240000000000002,-0.013399483026839895
2525,25.25,-0.013611056492739108
2526,25.26,-0.0138268879229521
2527,25.27,-0.014047055468499372
2528,25.28,-0.014271638662073254
2529,25.29,-0.014500718438307976
2530,25.3,-0.014734377154299394
2531,25.310000000000002,-0.01497269861038428
2532,25.32,-0.015215768071057255
2533,25.330000000000002,-0.015463672256362852
2534,25.34,-0.015716499362554405
2535,25.35,-0.01597433921333452
2536,25.36,-0.0162372832720576
2537,25.37,-0.01650542453517402
2538,25.38,-0.016778857536262095
2539,25.39,-0.017057678366464702
2540,25.400000000000002,-0.01734198469511784
2541,25.41,-0.017631875790571627
2542,25.42,-0.017927452541206236
2543,25.43,-0.018228817476641988
2544,25.44,-0.018536074789145797
2545,25.45,-0.018849330355235342
2546,25.46,-0.01916869175748026
2547,25.47,-0.019494268296611682
2548,25.48,-0.019826170915104552
2549,25.490000000000002,-0.020164512348618224
2550,25.5,-0.02050940733309051
2551,25.51,-0.02086097245381764
2552,25.52,-0.02121932602450603
2553,25.53,-0.02158458810275463
2554,25.54,-0.021956880508298242
2555,25.55,-0.022336326841296317
2556,25.560000000000002,-0.02272305250066768
2557,25.57,-0.02311718470246241
2558,25.580000000000002,-0.02351885249827939
2559,25.59,-0.023928186793722512
2560,25.6,-0.024345320366892097
2561,25.61,-0.02477038788689319
2562,25.62,-0.02520352584636781
2563,25.63,-0.025644872472506245
2564,25.64,-0.026094568144224436
2565,25.650000000000002,-0.02655275549599544
2566,25.66,-0.027019579012797536
2567,25.67,-0.02749518496057447
2568,25.68,-0.02797972139520871
2569,25.69,-0.02847333817122724
2570,25.7,-0.02897618695024259
2571,25.71,-0.029488421209121433
2572,25.72,-0.030010196247878172
2573,25.73,-0.03054166919728221
2574,25.740000000000002,-0.031082999026182966
2575,25.75,-0.031634346548545314
2576,25.76,-0.03219587441324737
2577,25.77,-0.03276774682110346
2578,25.78,-0.03335012975627543
2579,25.79,-0.033943191572633515
2580,25.8,-0.03454710261825489
2581,25.810000000000002,-0.035162034753712934
2582,25.82,-0.035788161322962087
2583,25.830000000000002,-0.036425657140171507
2584,25.84,-0.0370746984757486
2585,25.85,-0.037735463041537354
2586,25.86,-0.03840812997518718
2587,25.87,-0.03909287982369195
2588,25.88,-0.039789894526084106
2589,25.89,-0.04049935739527462
2590,25.900000000000002,-0.041221453099044264
2591,25.91,-0.04195636746816171
2592,25.92,-0.042704287037953106
2593,25.93,-0.043465399929779054
2594,25.94,-0.04423989623959321
2595,25.95,-0.04502796694060688
2596,25.96,-0.04582980354327839
2597,25.97,-0.04664559803988559
2598,25.98,-0.04747554284744572
2599,25.990000000000002,-0.048319830748972656
2600,26.0,-0.0491786548330536
2601,26.01,-0.05005220843174376
2602,26.02,-0.05094068505677726
2603,26.03,-0.05184427833408961
2604,26.04,-0.05276318193664662
2605,26.05,-0.053697589494534854
2606,26.060000000000002,-0.05464769385520972
2607,26.07,-0.05561368714090526
2608,26.080000000000002,-0.05659576207630681
2609,26.09,-0.057594111335012806
2610,26.1,-0.05860892616061606
2611,26.11,-0.05964039616593285
2612,26.12,-0.06068870920257504
2613,26.13,-0.06175405122776212
2614,26.14,-0.0628366061683763
2615,26.150000000000002,-0.06393655578227556
2616,26.16,-0.06505407951688527
2617,26.17,-0.06618935436509127
2618,26.18,-0.06734255471844044
2619,26.19,-0.06851385221769019
2620,26.2,-0.0697034153511293
2621,26.21,-0.07091140815187419
2622,26.22,-0.07213799127403935
2623,26.23,-0.07338332288381773
2624,26.240000000000002,-0.07464755662216661
2625,26.25,-0.07593084063472519
2626,26.26,-0.07723331732839374
2627,26.27,-0.07855512312551052
2628,26.28,-0.07989638821433406
2629,26.29,-0.08125723629594758
2630,26.3,-0.08263778432766136
2631,26.310000000000002,-0.08403814226300603
2632,26.32,-0.08545841278840631
2633,26.330000000000002,-0.0868986910566582
2634,26.34,-0.08835906440469064
2635,26.35,-0.08983961114161339
2636,26.36,-0.0913403994042749
2637,26.37,-0.09286148832800516
2638,26.38,-0.0944029275422389
2639,26.39,-0.09596475504207193
2640,26.400000000000002,-0.0975469966353961
2641,26.41,-0.09914966555025854
2642,26.42,-0.10077276203892291
2643,26.43,-0.10241627297887046
2644,26.44,-0.10408017147099406
2645,26.45,-0.10576441643529357
2646,26.46,-0.10746895220430353
2647,26.47,-0.10919370811459528
2648,26.48,-0.1109385980966388
2649,26.490000000000002,-0.11270464974995352
2650,26.5,-0.11448949441380603
2651,26.51,-0.11629295670723198
2652,26.52,-0.11811714191021018
2653,26.53,-0.1199607639818106
2654,26.54,-0.1218236499900066
2655,26.55,-0.1237055336546877
2656,26.560000000000002,-0.12560616233664965
2657,26.57,-0.12752528572859648
2658,26.580000000000002,-0.12946259004260366
2659,26.59,-0.13141778180542923
2660,26.6,-0.13339055295854294
2661,26.61,-0.13538047673268178
2662,26.62,-0.137387164390633
2663,26.63,-0.13941024783880435
2664,26.64,-0.14144921332258967
2665,26.650000000000002,-0.14350357846790107
2666,26.66,-0.14557289351086028
2667,26.67,-0.14765653154968153
2668,26.68,-0.14975386561882068
2669,26.69,-0.1518643953985553
2670,26.7,-0.1539875663442309
2671,26.71,-0.15612267031950494
2672,26.72,-0.1582688934977165
2673,26.73,-0.1604254850838633
2674,26.740000000000002,-0.1625916667451678
2675,26.75,-0.1647665321153886
2676,26.76,-0.16694919419023568
2677,26.77,-0.1691388163401638
2678,26.78,-0.17133449480946783
2679,26.79,-0.1735352219967073
2680,26.8,-0.17573998078944325
2681,26.810000000000002,-0.17794769844102423
2682,26.82,-0.18015720426752896
2683,26.830000000000002,-0.18236731415669946
2684,26.84,-0.1845768336195778
2685,26.85,-0.18678450707125285
2686,26.86,-0.18898902836724002
2687,26.87,-0.19118904209450718
2688,26.88,-0.1933831505087246
2689,26.89,-0.1955699143302102
2690,26.900000000000002,-0.19774783770116688
2691,26.91,-0.19991536614533365
2692,26.92,-0.20207090390324145
2693,26.93,-0.2042128178674475
2694,26.94,-0.20633942255640997
2695,26.95,-0.20844897513221863
2696,26.96,-0.21053968432983555
2697,26.97,-0.21260971788218425
2698,26.98,-0.21465719670665018
2699,26.990000000000002,-0.2166801907831605
2700,27.0,-0.2186767230093846
2701,27.01,-0.22064477218116624
2702,27.02,-0.22258227008094306
2703,27.03,-0.22448710366754046
2704,27.04,-0.226357121654574
2705,27.05,-0.2281901342840211
2706,27.060000000000002,-0.22998390346782735
2707,27.07,-0.23173614570381335
2708,27.080000000000002,-0.23344454751298868
2709,27.09,-0.23510677034307406
2710,27.1,-0.2367204440689336
2711,27.11,-0.238283153398371
2712,27.12,-0.23979244714085332
2713,27.13,-0.2412458585738413
2714,27.14,-0.2426409106589254
2715,27.150000000000002,-0.24397510707596295
2716,27.16,-0.2452459178564896
2717,27.17,-0.24645079187440674
2718,27.18,-0.24758717861136323
2719,27.19,-0.24865253403481447
2720,27.2,-0.24964431516592175
2721,27.21,-0.25055996281747106
2722,27.22,-0.25139691240013945
2723,27.23,-0.25215262304351677
2724,27.240000000000002,-0.2528245869332158
2725,27.25,-0.25341032083406556
2726,27.26,-0.2539073458181676
2727,27.27,-0.2543132012979257
2728,27.28,-0.25462547761735255
2729,27.29,-0.25484182612939266
2730,27.3,-0.2549599520893332
2731,27.310000000000002,-0.25497759327691866
2732,27.32,-0.254892533753998
2733,27.330000000000002,-0.25470264004932436
2734,27.34,-0.25440587320366626
2735,27.35,-0.2540002815256199
2736,27.36,-0.25348397807241574
2737,27.37,-0.252855154938525
2738,27.38,-0.252112121566649
2739,27.39,-0.25125331895591174
2740,27.400000000000002,-0.25027732525597807
2741,27.41,-0.24918281235252637
2742,27.42,-0.24796853524287385
2743,27.43,-0.2466333981852195
2744,27.44,-0.24517648844381382
2745,27.45,-0.24359708065902763
2746,27.46,-0.24189462935357556
2747,27.47,-0.24006871829577311
2748,27.48,-0.23811905254953508
2749,27.490000000000002,-0.2360455229556105
2750,27.5,-0.2338482398699463
2751,27.51,-0.23152753694228542
2752,27.52,-0.22908397137940814
2753,27.53,-0.22651829506968685
2754,27.54,-0.22383142630691913
2755,27.55,-0.2210244873414245
2756,27.560000000000002,-0.21809884743787855
2757,27.57,-0.21505612827992945
2758,27.580000000000002,-0.21189820315920865
2759,27.59,-0.208627169222449
2760,27.6,-0.20524534101620306
2761,27.61,-0.20175529127118053
2762,27.62,-0.19815984514954169
2763,27.63,-0.19446205319529994
2764,27.64,-0.19066521066827208
2765,27.650000000000002,-0.18677287619440527
2766,27.66,-0.18278885464932595
2767,27.67,-0.17871719520560103
2768,27.68,-0.17456220273402914
2769,27.69,-0.17032841979495061
2770,27.7,-0.1660206229395006
2771,27.71,-0.16164383918474082
2772,27.72,-0.157203327065659
2773,27.73,-0.15270454923548837
2774,27.740000000000002,-0.14815317461447153
2775,27.75,-0.14355510223555062
2776,27.76,-0.1389164551931898
2777,27.77,-0.13424354282437811
2778,27.78,-0.12954284110352604
2779,27.79,-0.1248209853828436
2780,27.8,-0.12008479073555027
2781,27.810000000000002,-0.1153412516984162
2782,27.82,-0.11059749189322803
2783,27.830000000000002,-0.1058607295597085
2784,27.84,-0.1011382740526935
2785,27.85,-0.09643755472615445
2786,27.86,-0.09176611318175257
2787,27.87,-0.08713154168819714
2788,27.88,-0.08254144751820892
2789,27.89,-0.07800344699296595
2790,27.900000000000002,-0.07352519279785305
2791,27.91,-0.0691143652522502
2792,27.92,-0.06477860612065915
2793,27.93,-0.060525479254459516
2794,27.94,-0.05636246526631505
2795,27.95,-0.05229698766724936
2796,27.96,-0.04833640063730349
2797,27.97,-0.04448792368954033
2798,27.98,-0.04075860499685834
2799,27.990000000000002,-0.037155315767895616
2800,28.0,-0.03368477072145424
2801,28.01,-0.030353514525883064
2802,28.02,-0.027167863972512897
2803,28.03,-0.02413387643177584
2804,28.04,-0.021257345060036383
2805,28.05,-0.018543812679774646
2806,28.060000000000002,-0.015998557569844658
2807,28.07,-0.013626548106961256
2808,28.080000000000002,-0.011432419856498415
2809,28.09,-0.009420474266237731
2810,28.1,-0.00759468215963083
2811,28.11,-0.00595866516256443
2812,28.12,-0.00451567444842615
2813,28.13,-0.003268583894073859
2814,28.14,-0.0022198833910971
2815,28.150000000000002,-0.001371673847795817
2816,28.16,-0.0007256571112297073
2817,28.17,-0.0002831280600312973
2818,28.18,-4.497476112438044e-05
2819,28.19,-1.1676900485593636e-05
2820,28.2,-0.00018330167360060167
2821,28.21,-0.0005595036636742291
2822,28.22,-0.0011395270551324357
2823,28.23,-0.001922207467051764
2824,28.240000000000002,-0.002905974524446238
2825,28.25,-0.004088857631960477
2826,28.26,-0.005468493077985386
2827,28.27,-0.007042130036000293
2828,28.28,-0.008806638767267682
2829,28.29,-0.010758521489927618
2830,28.3,-0.012893921796013178
2831,28.310000000000002,-0.015208634768297891
2832,28.32,-0.017698122510534698
2833,28.330000000000002,-0.020357529950542724
2834,28.34,-0.02318169507483351
2835,28.35,-0.026165160115787452
2836,28.36,-0.02930219263339148
2837,28.37,-0.0325868098659546
2838,28.38,-0.03601278930033586
2839,28.39,-0.039573676008901666
2840,28.400000000000002,-0.043262805902488884
2841,28.41,-0.04707333859779629
2842,28.42,-0.050998273354120674
2843,28.43,-0.055030454578102156
2844,28.44,-0.059162588476742904
2845,28.45,-0.06338727430804035
2846,28.46,-0.06769702754000409
2847,28.47,-0.07208429083733353
2848,28.48,-0.07654145420921768
2849,28.490000000000002,-0.08106087569556265
2850,28.5,-0.08563489958155096
2851,28.51,-0.09025587181201175
2852,28.52,-0.09491615924738184
2853,28.53,-0.09960817127624719
2854,28.54,-0.10432437609664524
2855,28.55,-0.10905731357784178
2856,28.560000000000002,-0.11379961082462375
2857,28.57,-0.1185439997140795
2858,28.580000000000002,-0.12328333177710646
2859,28.59,-0.1280105924438903
2860,28.6,-0.13271891285984153
2861,28.61,-0.13740158096553182
2862,28.62,-0.14205205487261435
2863,28.63,-0.14666397576401027
2864,28.64,-0.15123117755126064
2865,28.650000000000002,-0.15574769190826043
2866,28.66,-0.16020775604357426
2867,28.67,-0.16460582484580843
2868,28.68,-0.16893658036357323
2869,28.69,-0.17319493498913105
2870,28.7,-0.17737602977222222
2871,28.71,-0.1814752405041685
2872,28.72,-0.18548818840361447
2873,28.73,-0.1894107453508063
2874,28.740000000000002,-0.19323902948728522
2875,28.75,-0.19696939914147457
2876,28.76,-0.2005984586962179
2877,28.77,-0.20412306611041192
2878,28.78,-0.20754033567604613
2879,28.79,-0.210847627349575
2880,28.8,-0.21404252892031572
2881,28.810000000000002,-0.2171228626806103
2882,28.82,-0.22008669951227483
2883,28.830000000000002,-0.22293236003703495
2884,28.84,-0.22565840485934494
2885,28.85,-0.22826360495318082
2886,28.86,-0.23074693353710485
2887,28.87,-0.23310758231829495
2888,28.88,-0.23534496442515554
2889,28.89,-0.23745871145599243
2890,28.900000000000002,-0.2394486576648896
2891,28.91,-0.2413148104850173
2892,28.92,-0.24305734753165018
2893,28.93,-0.24467663013462895
2894,28.94,-0.24617320250353508
2895,28.95,-0.24754778632472413
2896,28.96,-0.2488012580066136
2897,28.97,-0.24993462421627513
2898,28.98,-0.2509490260242636
2899,28.990000000000002,-0.2518457460616459
2900,29.0,-0.25262620409997594
2901,29.01,-0.2532919496089133
2902,29.02,-0.2538446384258123
2903,29.03,-0.2542860167980799
2904,29.04,-0.254617927019412
2905,29.05,-0.25484230818868936
2906,29.060000000000002,-0.2549611912532302
2907,29.07,-0.25497668990195044
2908,29.080000000000002,-0.25489098060984733
2909,29.09,-0.2547062945465908
2910,29.1,-0.25442492142957807
2911,29.11,-0.2540492059045004
2912,29.12,-0.2535815429417876
2913,29.13,-0.2530243685197993
2914,29.14,-0.2523801461551857
2915,29.150000000000002,-0.2516513636002379
2916,29.16,-0.25084053283395413
2917,29.17,-0.2499501851611136
2918,29.18,-0.24898286733985509
2919,29.19,-0.24794113378542187
2920,29.2,-0.24682753956938072
2921,29.21,-0.24564463876128137
2922,29.22,-0.24439498111169225
2923,29.23,-0.24308110783619236
2924,29.240000000000002,-0.24170554854248583
2925,29.25,-0.2402708163836369
2926,29.26,-0.23877940578334145
2927,29.27,-0.23723379028429847
2928,29.28,-0.23563641763108223
2929,29.29,-0.23398970692549942
2930,29.3,-0.23229604653751823
2931,29.310000000000002,-0.2305577929099818
2932,29.32,-0.22877727051871602
2933,29.330000000000002,-0.22695676831962633
2934,29.34,-0.2250985352157115
2935,29.35,-0.2232047784977677
2936,29.36,-0.22127766304954274
2937,29.37,-0.21931931314716116
2938,29.38,-0.21733181270439134
2939,29.39,-0.2153172007763474
2940,29.400000000000002,-0.21327746843553483
2941,29.41,-0.2112145579874639
2942,29.42,-0.2091303619079046
2943,29.43,-0.207026728811671
2944,29.44,-0.20490546704903978
2945,29.45,-0.20276833693685933
2946,29.46,-0.20061704587645124
2947,29.47,-0.19845324820934734
2948,29.48,-0.19627854540050943
2949,29.490000000000002,-0.19409449045081364
2950,29.5,-0.19190259627276424
2951,29.51,-0.1897043334835941
2952,29.52,-0.18750112268020278
2953,29.53,-0.185294333193141
2954,29.54,-0.18308528343212677
2955,29.55,-0.1808752414563028
2956,29.560000000000002,-0.1786654296869053
2957,29.57,-0.17645703242723432
2958,29.580000000000002,-0.1742511937174728
2959,29.59,-0.1720490111962717
2960,29.6,-0.16985153555444263
2961,29.61,-0.16765977110308541
2962,29.62,-0.16547467666168456
2963,29.63,-0.16329717088201112
2964,29.64,-0.1611281385674978
2965,29.650000000000002,-0.15896842795667804
2966,29.66,-0.1568188463014332
2967,29.67,-0.15468016007280924
2968,29.68,-0.15255309562471703
2969,29.69,-0.15043834026371547
2970,29.7,-0.14833654745821315
2971,29.71,-0.14624834147239618
2972,29.72,-0.1441743146482384
2973,29.73,-0.14211502481939997
2974,29.740000000000002,-0.14007099593796615
2975,29.75,-0.1380427187396109
2976,29.76,-0.13603065183249757
2977,29.77,-0.13403522611682245
2978,29.78,-0.13205684802328224
2979,29.79,-0.13009589739461483
2980,29.8,-0.12815272615417062
2981,29.810000000000002,-0.12622765898555757
2982,29.82,-0.12432099394970275
2983,29.830000000000002,-0.12243300355486177
2984,29.84,-0.12056393843575192
2985,29.85,-0.11871402942364485
2986,29.86,-0.116883485936429
2987,29.87,-0.11507249559689613
2988,29.88,-0.11328122489849031
2989,29.89,-0.11150981974497168
2990,29.900000000000002,-0.10975840705187843
2991,29.91,-0.10802709768503432
2992,29.92,-0.10631598413919902
2993,29.93,-0.10462514051410372
2994,29.94,-0.10295462743919476
2995,29.95,-0.10130449215928841
2996,29.96,-0.099674765158831
2997,29.97,-0.09806546278322319
2998,29.98,-0.0964765898236336
2999,29.990000000000002,-0.09490813646119566
3000,30.0,-0.09413060372687355
