time,x1,x2,y1,y2
6.6,0.788265294,0.458573122,-0.788265294,-0.458573122
6.61,0.789292417,0.456382129,-0.789292417,-0.456382129
6.62,0.790304881,0.454182661,-0.790304881,-0.454182661
6.63,0.791302639,0.451974744,-0.791302639,-0.451974744
6.64,0.792285645,0.4497584,-0.792285645,-0.4497584
6.65,0.793253852,0.447533657,-0.793253852,-0.447533657
6.66,0.794207214,0.445300538,-0.794207214,-0.445300538
6.67,0.795145683,0.443059068,-0.795145683,-0.443059068
6.68,0.796069213,0.440809273,-0.796069213,-0.440809273
6.69,0.796977749,0.438551173,-0.796977749,-0.438551173
6.7,0.797871232,0.43628479,-0.797871232,-0.43628479
6.71,0.798749602,0.434010143,-0.798749602,-0.434010143
6.72,0.799612799,0.431727252,-0.799612799,-0.431727252
6.73,0.800460763,0.429436138,-0.800460763,-0.429436138
6.74,0.801293434,0.427136821,-0.801293434,-0.427136821
6.75,0.802110751,0.42482932,-0.802110751,-0.42482932
6.76,0.802912655,0.422513657,-0.802912655,-0.422513657
6.77,0.803699086,0.420189852,-0.803699086,-0.420189852
6.78,0.804469983,0.417857923,-0.804469983,-0.417857923
6.79,0.805225286,0.415517892,-0.805225286,-0.415517892
6.8,0.805964921,0.413169774,-0.805964921,-0.413169774
6.81,0.806688815,0.410813586,-0.806688815,-0.410813586
6.82,0.80739689,0.408449343,-0.80739689,-0.408449343
6.83,0.808089073,0.406077062,-0.808089073,-0.406077062
6.84,0.808765286,0.403696758,-0.808765286,-0.403696758
6.85,0.809425455,0.401308447,-0.809425455,-0.401308447
6.86,0.810069503,0.398912145,-0.810069503,-0.398912145
6.87,0.810697356,0.396507869,-0.810697356,-0.396507869
6.88,0.811308938,0.394095633,-0.811308938,-0.394095633
6.89,0.811904173,0.391675455,-0.811904173,-0.391675455
6.9,0.812482981,0.389247348,-0.812482981,-0.389247348
6.91,0.813045269,0.386811324,-0.813045269,-0.386811324
6.92,0.813590943,0.384367397,-0.813590943,-0.384367397
6.93,0.814119909,0.381915578,-0.814119909,-0.381915578
6.94,0.814632073,0.379455878,-0.814632073,-0.379455878
6.95,0.815127341,0.376988311,-0.815127341,-0.376988311
6.96,0.815605617,0.374512889,-0.815605617,-0.374512889
6.97,0.816066809,0.372029623,-0.816066809,-0.372029623
6.98,0.816510822,0.369538526,-0.816510822,-0.369538526
6.99,0.816937562,0.367039609,-0.816937562,-0.367039609
7,0.817346934,0.364532885,-0.817346934,-0.364532885
7.01,0.817738833,0.362018364,-0.817738833,-0.362018364
7.02,0.818113142,0.359496054,-0.818113142,-0.359496054
7.03,0.818469744,0.356965964,-0.818469744,-0.356965964
7.04,0.818808523,0.354428103,-0.818808523,-0.354428103
7.05,0.819129361,0.351882479,-0.819129361,-0.351882479
7.06,0.81943214,0.349329102,-0.81943214,-0.349329102
7.07,0.819716745,0.346767979,-0.819716745,-0.346767979
7.08,0.819983058,0.344199119,-0.819983058,-0.344199119
7.09,0.820230962,0.341622532,-0.820230962,-0.341622532
7.1,0.82046034,0.339038225,-0.82046034,-0.339038225
7.11,0.820671072,0.336446208,-0.820671072,-0.336446208
7.12,0.820863022,0.333846485,-0.820863022,-0.333846485
7.13,0.821036042,0.331239063,-0.821036042,-0.331239063
7.14,0.821189987,0.328623948,-0.821189987,-0.328623948
7.15,0.821324712,0.326001144,-0.821324712,-0.326001144
7.16,0.821440071,0.323370657,-0.821440071,-0.323370657
7.17,0.821535917,0.320732494,-0.821535917,-0.320732494
7.18,0.821612106,0.31808666,-0.821612106,-0.31808666
7.19,0.821668491,0.315433159,-0.821668491,-0.315433159
7.2,0.821704927,0.312771999,-0.821704927,-0.312771999
7.21,0.821721267,0.310103184,-0.821721267,-0.310103184
7.22,0.82171735,0.307426719,-0.82171735,-0.307426719
7.23,0.821692999,0.304742606,-0.821692999,-0.304742606
7.24,0.821648033,0.302050849,-0.821648033,-0.302050849
7.25,0.821582275,0.299351451,-0.821582275,-0.299351451
7.26,0.821495543,0.296644416,-0.821495543,-0.296644416
7.27,0.821387661,0.293929746,-0.821387661,-0.293929746
7.28,0.821258447,0.291207445,-0.821258447,-0.291207445
7.29,0.821107724,0.288477516,-0.821107724,-0.288477516
7.3,0.820935312,0.285739962,-0.820935312,-0.285739962
7.31,0.820741016,0.282994785,-0.820741016,-0.282994785
7.32,0.820524622,0.280241987,-0.820524622,-0.280241987
7.33,0.820285913,0.277481569,-0.820285913,-0.277481569
7.34,0.82002467,0.274713533,-0.82002467,-0.274713533
7.35,0.819740676,0.27193788,-0.819740676,-0.27193788
7.36,0.819433715,0.269154612,-0.819433715,-0.269154612
7.37,0.819103569,0.26636373,-0.819103569,-0.26636373
7.38,0.81875002,0.263565235,-0.81875002,-0.263565235
7.39,0.81837285,0.26075913,-0.81837285,-0.26075913
7.4,0.817971816,0.257945414,-0.817971816,-0.257945414
7.41,0.817546653,0.255124088,-0.817546653,-0.255124088
7.42,0.817097095,0.252295152,-0.817097095,-0.252295152
7.43,0.816622875,0.249458607,-0.816622875,-0.249458607
7.44,0.816123728,0.246614453,-0.816123728,-0.246614453
7.45,0.815599387,0.243762691,-0.815599387,-0.243762691
7.46,0.815049585,0.240903321,-0.815049585,-0.240903321
7.47,0.814474058,0.238036343,-0.814474058,-0.238036343
7.48,0.813872529,0.235161757,-0.813872529,-0.235161757
7.49,0.813244685,0.232279564,-0.813244685,-0.232279564
7.5,0.812590203,0.229389765,-0.812590203,-0.229389765
7.51,0.811908759,0.226492358,-0.811908759,-0.226492358
7.52,0.811200031,0.223587345,-0.811200031,-0.223587345
7.53,0.810463695,0.220674725,-0.810463695,-0.220674725
7.54,0.809699428,0.2177545,-0.809699428,-0.2177545
7.55,0.808906905,0.214826669,-0.808906905,-0.214826669
7.56,0.808085769,0.211891234,-0.808085769,-0.211891234
7.57,0.807235632,0.208948194,-0.807235632,-0.208948194
7.58,0.806356106,0.205997552,-0.806356106,-0.205997552
7.59,0.805446803,0.20303931,-0.805446803,-0.20303931
7.6,0.804507334,0.200073467,-0.804507334,-0.200073467
7.61,0.803537311,0.197100027,-0.803537311,-0.197100027
7.62,0.802536346,0.19411899,-0.802536346,-0.19411899
7.63,0.801504019,0.191130357,-0.801504019,-0.191130357
7.64,0.800439861,0.188134134,-0.800439861,-0.188134134
7.65,0.799343402,0.185130324,-0.799343402,-0.185130324
7.66,0.798214171,0.182118932,-0.798214171,-0.182118932
7.67,0.797051694,0.179099961,-0.797051694,-0.179099961
7.68,0.795855502,0.176073416,-0.795855502,-0.176073416
7.69,0.794625122,0.1730393,-0.794625122,-0.1730393
7.7,0.793360045,0.16999762,-0.793360045,-0.16999762
7.71,0.792059708,0.166948384,-0.792059708,-0.166948384
7.72,0.790723539,0.163891601,-0.790723539,-0.163891601
7.73,0.789350971,0.160827279,-0.789350971,-0.160827279
7.74,0.787941435,0.15775543,-0.787941435,-0.15775543
7.75,0.786494361,0.15467606,-0.786494361,-0.15467606
7.76,0.785009151,0.151589181,-0.785009151,-0.151589181
7.77,0.783485136,0.148494808,-0.783485136,-0.148494808
7.78,0.781921635,0.145392958,-0.781921635,-0.145392958
7.79,0.780317965,0.142283646,-0.780317965,-0.142283646
7.8,0.778673446,0.139166891,-0.778673446,-0.139166891
7.81,0.776987396,0.136042707,-0.776987396,-0.136042707
7.82,0.775259099,0.132911115,-0.775259099,-0.132911115
7.83,0.773487744,0.12977214,-0.773487744,-0.12977214
7.84,0.771672509,0.126625812,-0.771672509,-0.126625812
7.85,0.769812569,0.123472158,-0.769812569,-0.123472158
7.86,0.767907102,0.120311207,-0.767907102,-0.120311207
7.87,0.765955283,0.117142986,-0.765955283,-0.117142986
7.88,0.763956245,0.113967529,-0.763956245,-0.113967529
7.89,0.761908999,0.110784881,-0.761908999,-0.110784881
7.9,0.759812542,0.107595087,-0.759812542,-0.107595087
7.91,0.757665868,0.104398195,-0.757665868,-0.104398195
7.92,0.755467974,0.101194252,-0.755467974,-0.101194252
7.93,0.753217853,0.097983304,-0.753217853,-0.097983304
7.94,0.750914444,0.094765405,-0.750914444,-0.094765405
7.95,0.748556534,0.091540627,-0.748556534,-0.091540627
7.96,0.746142885,0.088309047,-0.746142885,-0.088309047
7.97,0.743672262,0.085070741,-0.743672262,-0.085070741
7.98,0.741143428,0.081825783,-0.741143428,-0.081825783
7.99,0.738555145,0.078574252,-0.738555145,-0.078574252
8,0.735906064,0.075316237,-0.735906064,-0.075316237
8.01,0.733194704,0.072051853,-0.733194704,-0.072051853
8.02,0.730419578,0.068781214,-0.730419578,-0.068781214
8.03,0.727579201,0.065504434,-0.727579201,-0.065504434
8.04,0.724672055,0.062221633,-0.724672055,-0.062221633
8.05,0.721696471,0.058932958,-0.721696471,-0.058932958
8.06,0.718650739,0.055638563,-0.718650739,-0.055638563
8.07,0.715533147,0.052338606,-0.715533147,-0.052338606
8.08,0.712341918,0.049033253,-0.712341918,-0.049033253
8.09,0.709075131,0.045722707,-0.709075131,-0.045722707
8.1,0.705730848,0.042407174,-0.705730848,-0.042407174
8.11,0.702307115,0.039086861,-0.702307115,-0.039086861
8.12,0.698801855,0.035762011,-0.698801855,-0.035762011
8.13,0.695212923,0.032432885,-0.695212923,-0.032432885
8.14,0.691538155,0.029099752,-0.691538155,-0.029099752
8.15,0.68777528,0.025762916,-0.68777528,-0.025762916
8.16,0.683921983,0.022422698,-0.683921983,-0.022422698
8.17,0.679975915,0.019079436,-0.679975915,-0.019079436
8.18,0.67593465,0.015733508,-0.67593465,-0.015733508
8.19,0.671795746,0.012385307,-0.671795746,-0.012385307
8.2,0.667556721,0.009035266,-0.667556721,-0.009035266
8.21,0.663215085,0.005683836,-0.663215085,-0.005683836
8.22,0.658768362,0.002331509,-0.658768362,-0.002331509
8.23,0.6542141,-0.001021196,-0.6542141,0.001021196
8.24,0.649549925,-0.004373726,-0.649549925,0.004373726
8.25,0.644773554,-0.007725499,-0.644773554,0.007725499
8.26,0.639882892,-0.011075899,-0.639882892,0.011075899
8.27,0.634876021,-0.014424287,-0.634876021,0.014424287
8.28,0.62975139,-0.017769996,-0.62975139,0.017769996
8.29,0.624507789,-0.021112347,-0.624507789,0.021112347
8.3,0.6191446,-0.024450653,-0.6191446,0.024450653
8.31,0.613661856,-0.027784237,-0.613661856,0.027784237
8.32,0.608060469,-0.031112451,-0.608060469,0.031112451
8.33,0.60234251,-0.034434701,-0.60234251,0.034434701
8.34,0.596511479,-0.037750491,-0.596511479,0.037750491
8.35,0.590572602,-0.041059461,-0.590572602,0.041059461
8.36,0.584533363,-0.044361461,-0.584533363,0.044361461
8.37,0.57840408,-0.047656639,-0.57840408,0.047656639
8.38,0.572198394,-0.050945541,-0.572198394,0.050945541
8.39,0.565934079,-0.054229242,-0.565934079,0.054229242
8.4,0.559634011,-0.057509546,-0.559634011,0.057509546
8.41,0.553327072,-0.060789183,-0.553327072,0.060789183
8.42,0.547049126,-0.064072053,-0.547049126,0.064072053
8.43,0.540844146,-0.067363528,-0.540844146,0.067363528
8.44,0.534765172,-0.070670773,-0.534765172,0.070670773
8.45,0.52887486,-0.074003038,-0.52887486,0.074003038
8.46,0.523245653,-0.077371944,-0.523245653,0.077371944
8.47,0.517958966,-0.080791617,-0.517958966,0.080791617
8.48,0.513103212,-0.084278636,-0.513103212,0.084278636
8.49,0.50877032,-0.087851673,-0.50877032,0.087851673
8.5,0.50505065,-0.091530727,-0.50505065,0.091530727
8.51,0.502026522,-0.095335952,-0.502026522,0.095335952
8.52,0.499765123,-0.09928611,-0.499765123,0.09928611
8.53,0.49831176,-0.10339685,-0.49831176,0.10339685
8.54,0.497684905,-0.107679093,-0.497684905,0.107679093
8.55,0.497874073,-0.112137855,-0.497874073,0.112137855
8.56,0.498840979,-0.116771713,-0.498840979,0.116771713
8.57,0.500523845,-0.121573059,-0.500523845,0.121573059
8.58,0.502843763,-0.126529011,-0.502843763,0.126529011
8.59,0.505711884,-0.131622768,-0.505711884,0.131622768
8.6,0.509036174,-0.136835118,-0.509036174,0.136835118
8.61,0.512726978,-0.142145865,-0.512726978,0.142145865
8.62,0.516700958,-0.147535004,-0.516700958,0.147535004
8.63,0.520883471,-0.15298359,-0.520883471,0.15298359
8.64,0.52520966,-0.158474289,-0.52520966,0.158474289
8.65,0.529624465,-0.16399166,-0.529624465,0.16399166
8.66,0.534082167,-0.169522258,-0.534082167,0.169522258
8.67,0.538545411,-0.175054573,-0.538545411,0.175054573
8.68,0.54298418,-0.180578899,-0.54298418,0.180578899
8.69,0.547374739,-0.186087166,-0.547374739,0.186087166
8.7,0.551698581,-0.191572732,-0.551698581,0.191572732
8.71,0.555941541,-0.197030199,-0.555941541,0.197030199
8.72,0.560093006,-0.20245523,-0.560093006,0.20245523
8.73,0.564145241,-0.207844385,-0.564145241,0.207844385
8.74,0.56809282,-0.213194979,-0.56809282,0.213194979
8.75,0.571932157,-0.218504949,-0.571932157,0.218504949
8.76,0.575661146,-0.223772759,-0.575661146,0.223772759
8.77,0.579278825,-0.228997302,-0.579278825,0.228997302
8.78,0.582785138,-0.23417782,-0.582785138,0.23417782
8.79,0.586180729,-0.23931385,-0.586180729,0.23931385
8.8,0.589466782,-0.244405162,-0.589466782,0.244405162
8.81,0.592644892,-0.249451721,-0.592644892,0.249451721
8.82,0.595716953,-0.254453646,-0.595716953,0.254453646
8.83,0.598685085,-0.259411181,-0.598685085,0.259411181
8.84,0.601551558,-0.264324669,-0.601551558,0.264324669
8.85,0.604318748,-0.269194536,-0.604318748,0.269194536
8.86,0.60698909,-0.274021264,-0.60698909,0.274021264
8.87,0.609565046,-0.278805386,-0.609565046,0.278805386
8.88,0.612049087,-0.283547469,-0.612049087,0.283547469
8.89,0.614443661,-0.288248108,-0.614443661,0.288248108
8.9,0.616751193,-0.292907915,-0.616751193,0.292907915
8.91,0.618974054,-0.297527515,-0.618974054,0.297527515
8.92,0.621114577,-0.302107537,-0.621114577,0.302107537
8.93,0.623175025,-0.306648614,-0.623175025,0.306648614
8.94,0.625157608,-0.311151378,-0.625157608,0.311151378
8.95,0.627064469,-0.315616456,-0.627064469,0.315616456
8.96,0.628897684,-0.320044468,-0.628897684,0.320044468
8.97,0.630659264,-0.324436028,-0.630659264,0.324436028
8.98,0.63235115,-0.328791737,-0.63235115,0.328791737
8.99,0.633975225,-0.333112187,-0.633975225,0.333112187
9,0.635533293,-0.337397959,-0.635533293,0.337397959
9.01,0.637027114,-0.341649622,-0.637027114,0.341649622
9.02,0.638458357,-0.345867728,-0.638458357,0.345867728
9.03,0.639828663,-0.350052822,-0.639828663,0.350052822
9.04,0.641139591,-0.354205433,-0.641139591,0.354205433
9.05,0.64239265,-0.358326075,-0.64239265,0.358326075
9.06,0.643589304,-0.362415254,-0.643589304,0.362415254
9.07,0.644730942,-0.366473456,-0.644730942,0.366473456
9.08,0.645818929,-0.370501162,-0.645818929,0.370501162
9.09,0.646854557,-0.374498832,-0.646854557,0.374498832
9.1,0.647839086,-0.37846692,-0.647839086,0.37846692
9.11,0.648773729,-0.382405864,-0.648773729,0.382405864
9.12,0.649659645,-0.386316089,-0.649659645,0.386316089
9.13,0.650497972,-0.390198015,-0.650497972,0.390198015
9.14,0.651289782,-0.394052042,-0.651289782,0.394052042
9.15,0.652036133,-0.397878563,-0.652036133,0.397878563
9.16,0.652738033,-0.401677961,-0.652738033,0.401677961
9.17,0.653396453,-0.405450605,-0.653396453,0.405450605
9.18,0.654012346,-0.409196858,-0.654012346,0.409196858
9.19,0.65458661,-0.412917068,-0.65458661,0.412917068
9.2,0.655120135,-0.416611579,-0.655120135,0.416611579
9.21,0.655613764,-0.42028072,-0.655613764,0.42028072
9.22,0.656068321,-0.423924815,-0.656068321,0.423924815
9.23,0.656484609,-0.42754418,-0.656484609,0.42754418
9.24,0.656863379,-0.431139113,-0.656863379,0.431139113
9.25,0.657205372,-0.434709912,-0.657205372,0.434709912
9.26,0.657511328,-0.438256872,-0.657511328,0.438256872
9.27,0.65778194,-0.441780271,-0.65778194,0.441780271
9.28,0.658017865,-0.445280378,-0.658017865,0.445280378
9.29,0.65821976,-0.44875746,-0.65821976,0.44875746
9.3,0.658388277,-0.452211781,-0.658388277,0.452211781
9.31,0.658524016,-0.45564359,-0.658524016,0.45564359
9.32,0.658627564,-0.459053128,-0.658627564,0.459053128
9.33,0.658699502,-0.462440636,-0.658699502,0.462440636
9.34,0.658740403,-0.465806351,-0.658740403,0.465806351
9.35,0.658750797,-0.469150494,-0.658750797,0.469150494
9.36,0.658731203,-0.472473285,-0.658731203,0.472473285
9.37,0.658682143,-0.475774941,-0.658682143,0.475774941
9.38,0.65860412,-0.479055673,-0.65860412,0.479055673
9.39,0.658497602,-0.482315681,-0.658497602,0.482315681
9.4,0.658363056,-0.485555163,-0.658363056,0.485555163
9.41,0.658200947,-0.488774315,-0.658200947,0.488774315
9.42,0.658011718,-0.491973327,-0.658011718,0.491973327
9.43,0.65779579,-0.495152378,-0.65779579,0.495152378
9.44,0.65755358,-0.498311648,-0.65755358,0.498311648
9.45,0.657285506,-0.501451316,-0.657285506,0.501451316
9.46,0.656991959,-0.50457155,-0.656991959,0.50457155
9.47,0.656673318,-0.507672513,-0.656673318,0.507672513
9.48,0.65632996,-0.510754368,-0.65632996,0.510754368
9.49,0.655962257,-0.513817277,-0.655962257,0.513817277
9.5,0.65557056,-0.516861391,-0.65557056,0.516861391
9.51,0.655155209,-0.519886859,-0.655155209,0.519886859
9.52,0.654716547,-0.522893828,-0.654716547,0.522893828
9.53,0.654254906,-0.525882444,-0.654254906,0.525882444
9.54,0.653770602,-0.528852843,-0.653770602,0.528852843
9.55,0.653263942,-0.531805161,-0.653263942,0.531805161
9.56,0.652735239,-0.534739533,-0.652735239,0.534739533
9.57,0.652184801,-0.537656094,-0.652184801,0.537656094
9.58,0.651612909,-0.540554966,-0.651612909,0.540554966
9.59,0.65101983,-0.543436267,-0.65101983,0.543436267
9.6,0.650405837,-0.546300114,-0.650405837,0.546300114
9.61,0.649771197,-0.549146625,-0.649771197,0.549146625
9.62,0.649116182,-0.551975918,-0.649116182,0.551975918
9.63,0.648441062,-0.554788112,-0.648441062,0.554788112
9.64,0.647746098,-0.55758332,-0.647746098,0.55758332
9.65,0.647031523,-0.560361644,-0.647031523,0.560361644
9.66,0.646297565,-0.563123182,-0.646297565,0.563123182
9.67,0.64554445,-0.565868034,-0.64554445,0.565868034
9.68,0.644772406,-0.568596297,-0.644772406,0.568596297
9.69,0.643981659,-0.571308071,-0.643981659,0.571308071
9.7,0.643172438,-0.574003454,-0.643172438,0.574003454
9.71,0.642344966,-0.576682543,-0.642344966,0.576682543
9.72,0.641499449,-0.579345428,-0.641499449,0.579345428
9.73,0.640636079,-0.581992189,-0.640636079,0.581992189
9.74,0.63975505,-0.584622911,-0.63975505,0.584622911
9.75,0.638856553,-0.587237674,-0.638856553,0.587237674
9.76,0.637940782,-0.589836563,-0.637940782,0.589836563
9.77,0.63700793,-0.592419658,-0.63700793,0.592419658
9.78,0.636058188,-0.594987043,-0.636058188,0.594987043
9.79,0.635091739,-0.597538794,-0.635091739,0.597538794
9.8,0.634108748,-0.600074981,-0.634108748,0.600074981
9.81,0.63310938,-0.602595672,-0.63310938,0.602595672
9.82,0.6320938,-0.605100935,-0.6320938,0.605100935
9.83,0.631062174,-0.60759084,-0.631062174,0.60759084
9.84,0.630014665,-0.610065455,-0.630014665,0.610065455
9.85,0.628951439,-0.612524849,-0.628951439,0.612524849
9.86,0.627872657,-0.614969088,-0.627872657,0.614969088
9.87,0.626778463,-0.61739823,-0.626778463,0.61739823
9.88,0.625669,-0.619812333,-0.625669,0.619812333
9.89,0.62454441,-0.622211453,-0.62454441,0.622211453
9.9,0.623404835,-0.624595646,-0.623404835,0.624595646
9.91,0.622250417,-0.62696497,-0.622250417,0.62696497
9.92,0.621081297,-0.629319481,-0.621081297,0.629319481
9.93,0.619897616,-0.631659234,-0.619897616,0.631659234
9.94,0.6186995,-0.633984278,-0.6186995,0.633984278
9.95,0.617487076,-0.63629466,-0.617487076,0.63629466
9.96,0.616260471,-0.638590431,-0.616260471,0.638590431
9.97,0.615019811,-0.640871636,-0.615019811,0.640871636
9.98,0.613765217,-0.643138322,-0.613765217,0.643138322
9.99,0.612496808,-0.645390532,-0.612496808,0.645390532
10,0.611214701,-0.647628309,-0.611214701,0.647628309
