t,x1,y1,x2,y2,x3,y3
4.26,1.131386511,1.326531627,-1.542676506,0.075334455,0.411289996,-1.401866082
4.27,1.129052517,1.328495801,-1.539613524,0.077001735,0.410561006,-1.405497536
4.28,1.126704922,1.330442984,-1.536526853,0.078663819,0.409821931,-1.409106803
4.29,1.124343717,1.332373188,-1.533416493,0.080320696,0.409072776,-1.412693884
4.3,1.121968894,1.334286426,-1.53028244,0.08197236,0.408313546,-1.416258785
4.31,1.119580446,1.336182708,-1.527124691,0.0836188,0.407544246,-1.419801508
4.32,1.117178364,1.338062048,-1.523943244,0.085260009,0.406764879,-1.423322058
4.33,1.114762642,1.339924457,-1.520738095,0.086895979,0.405975453,-1.426820437
4.34,1.112333272,1.341769947,-1.517509243,0.088526701,0.405175971,-1.430296648
4.35,1.109890245,1.343598531,-1.514256683,0.090152166,0.404366438,-1.433750697
4.36,1.107433555,1.345410218,-1.510980414,0.091772367,0.403546859,-1.437182586
4.37,1.104963191,1.347205022,-1.507680432,0.093387295,0.40271724,-1.440592317
4.38,1.102479141,1.348982945,-1.504356727,0.094996943,0.401877587,-1.443979889
4.39,1.099981388,1.350743992,-1.501009292,0.096601306,0.401027904,-1.447345297
4.4,1.097469917,1.352488164,-1.497638116,0.098200376,0.400168199,-1.45068854
4.41,1.094944714,1.354215464,-1.49424319,0.099794149,0.399298476,-1.454009613
4.42,1.092405762,1.355925897,-1.490824503,0.101382617,0.398418741,-1.457308514
4.43,1.089853046,1.357619464,-1.487382048,0.102965774,0.397529001,-1.460585238
4.44,1.087286551,1.359296168,-1.483915813,0.104543615,0.396629262,-1.463839783
4.45,1.084706262,1.360956013,-1.48042579,0.106116133,0.395719528,-1.467072146
4.46,1.082112163,1.362599001,-1.476911969,0.107683322,0.394799806,-1.470282322
4.47,1.079504238,1.364225135,-1.47337434,0.109245175,0.393870102,-1.47347031
4.48,1.076882473,1.365834418,-1.469812894,0.110801687,0.392930421,-1.476636105
4.49,1.074246849,1.367426849,-1.466227618,0.112352853,0.391980769,-1.479779701
4.5,1.071597343,1.369002423,-1.462618497,0.113898667,0.391021154,-1.48290109
4.51,1.068933932,1.370561132,-1.458985514,0.115439127,0.390051582,-1.486000259
4.52,1.066256593,1.372102971,-1.455328651,0.116974229,0.389072059,-1.489077201
4.53,1.063565303,1.373627934,-1.451647894,0.11850397,0.388082591,-1.492131903
4.54,1.060860039,1.375136013,-1.447943224,0.120028345,0.387083186,-1.495164358
4.55,1.058140777,1.376627203,-1.444214626,0.121547351,0.386073849,-1.498174553
4.56,1.055407495,1.378101496,-1.440462083,0.123060984,0.385054588,-1.50116248
4.57,1.052660169,1.379558887,-1.436685578,0.124569241,0.384025409,-1.504128129
4.58,1.049898777,1.38099937,-1.432885095,0.126072119,0.382986318,-1.507071488
4.59,1.047123295,1.382422937,-1.429060617,0.127569612,0.381937322,-1.509992549
4.6,1.0443337,1.383829582,-1.425212127,0.129061719,0.380878427,-1.512891301
4.61,1.041529963,1.385219292,-1.421339604,0.130548436,0.379809641,-1.515767728
4.62,1.038712053,1.386592051,-1.417443023,0.132029764,0.378730971,-1.518621815
4.63,1.035879938,1.387947843,-1.413522362,0.133505701,0.377642423,-1.521453544
4.64,1.033033589,1.38928665,-1.409577595,0.134976248,0.376544006,-1.524262898
4.65,1.030172973,1.390608458,-1.405608699,0.136441403,0.375435726,-1.52704986
4.66,1.027298059,1.391913249,-1.40161565,0.137901166,0.37431759,-1.529814415
4.67,1.024408817,1.393201008,-1.397598423,0.139355536,0.373189607,-1.532556544
4.68,1.021505214,1.394471717,-1.393556996,0.140804513,0.372051782,-1.535276231
4.69,1.01858722,1.395725362,-1.389491343,0.142248097,0.370904123,-1.537973459
4.7,1.015654804,1.396961925,-1.385401441,0.143686285,0.369746637,-1.540648211
4.71,1.012707934,1.398181391,-1.381287267,0.145119079,0.368579332,-1.54330047
4.72,1.009746578,1.39938374,-1.377148793,0.146546478,0.367402215,-1.545930218
4.73,1.006770697,1.400568948,-1.37298599,0.147968484,0.366215294,-1.548537432
4.74,1.00378025,1.401736987,-1.368798826,0.149385101,0.365018576,-1.551122088
4.75,1.000775198,1.40288783,-1.364587268,0.150796332,0.36381207,-1.553684161
4.76,0.997755501,1.404021449,-1.360351284,0.15220218,0.362595783,-1.556223629
4.77,0.994721119,1.405137819,-1.356090844,0.153602649,0.361369724,-1.558740467
4.78,0.991672013,1.406236911,-1.351805914,0.154997741,0.360133901,-1.561234652
4.79,0.988608143,1.407318699,-1.347496463,0.15638746,0.358888321,-1.563706159
4.8,0.985529468,1.408383155,-1.34316246,0.15777181,0.357632992,-1.566154965
4.81,0.982435949,1.409430253,-1.338803871,0.159150793,0.356367923,-1.568581046
4.82,0.979327546,1.410459965,-1.334420666,0.160524413,0.355093121,-1.570984378
4.83,0.976204219,1.411472265,-1.330012813,0.161892673,0.353808594,-1.573364937
4.84,0.973065924,1.412467119,-1.325580274,0.163255578,0.35251435,-1.575722696
4.85,0.969912612,1.413444488,-1.321123011,0.164613136,0.351210399,-1.578057624
4.86,0.966744232,1.414404334,-1.316640982,0.165965355,0.34989675,-1.580369689
4.87,0.963560737,1.415346616,-1.312134147,0.167312245,0.34857341,-1.582658861
4.88,0.960362076,1.416271296,-1.307602465,0.168653812,0.347240389,-1.584925108
4.89,0.9571482,1.417178334,-1.303045897,0.169990065,0.345897697,-1.5871684
4.9,0.95391906,1.418067692,-1.298464401,0.171321013,0.344545341,-1.589388705
4.91,0.950674607,1.418939329,-1.293857937,0.172646664,0.34318333,-1.591585992
4.92,0.94741479,1.419793206,-1.289226465,0.173967025,0.341811675,-1.593760231
4.93,0.944139562,1.420629285,-1.284569944,0.175282106,0.340430382,-1.59591139
4.94,0.940848871,1.421447525,-1.279888333,0.176591914,0.339039462,-1.598039439
4.95,0.937542671,1.422247889,-1.275181593,0.177896456,0.337638923,-1.600144346
4.96,0.934220905,1.423030331,-1.270449679,0.179195745,0.336228774,-1.602226076
4.97,0.930883513,1.423794795,-1.265692538,0.180489795,0.334809026,-1.60428459
4.98,0.927530432,1.424541225,-1.260910121,0.181778622,0.333379688,-1.606319848
4.99,0.924161603,1.425269567,-1.256102375,0.183062243,0.331940772,-1.60833181
5,0.920776963,1.425979766,-1.25126925,0.184340672,0.330492287,-1.610320439
5.01,0.917376451,1.426671766,-1.246410695,0.185613926,0.329034244,-1.612285693
5.02,0.913960007,1.427345512,-1.241526659,0.186882021,0.327566652,-1.614227533
5.03,0.910527567,1.42800095,-1.23661709,0.188144971,0.326089523,-1.616145921
5.04,0.907079072,1.428638022,-1.231681938,0.189402793,0.324602866,-1.618040816
5.05,0.90361446,1.429256676,-1.226721151,0.190655503,0.323106691,-1.619912179
5.06,0.900133669,1.429856855,-1.221734679,0.191903116,0.32160101,-1.621759971
5.07,0.896636639,1.430438504,-1.216722471,0.193145648,0.320085831,-1.623584152
5.08,0.893123308,1.431001568,-1.211684474,0.194383115,0.318561166,-1.625384683
5.09,0.889593614,1.431545992,-1.206620638,0.195615532,0.317027025,-1.627161523
5.1,0.886047485,1.432071706,-1.201530903,0.196842921,0.315483418,-1.628914627
5.11,0.882484846,1.432578634,-1.196415205,0.19806531,0.313930359,-1.630643944
5.12,0.878905619,1.4330667,-1.191273478,0.199282727,0.312367859,-1.632349427
5.13,0.875309727,1.433535827,-1.186105659,0.200495198,0.310795932,-1.634031025
5.14,0.871697095,1.433985938,-1.180911683,0.201702751,0.309214589,-1.635688689
5.15,0.868067644,1.434416956,-1.175691487,0.202905414,0.307623843,-1.637322369
5.16,0.8644213,1.434828805,-1.170445005,0.204103213,0.306023706,-1.638932018
5.17,0.860757984,1.435221408,-1.165172174,0.205296177,0.30441419,-1.640517585
5.18,0.85707762,1.435594689,-1.159872929,0.206484333,0.302795309,-1.642079022
5.19,0.853380132,1.43594857,-1.154547206,0.207667708,0.301167074,-1.643616278
5.2,0.849665442,1.436282975,-1.14919494,0.20884633,0.299529497,-1.645129305
5.21,0.845933475,1.436597828,-1.143816067,0.210020226,0.297882592,-1.646618054
5.22,0.842184153,1.436893052,-1.138410523,0.211189423,0.29622637,-1.648082475
5.23,0.838417399,1.437168569,-1.132978243,0.212353949,0.294560844,-1.649522518
5.24,0.834633126,1.437424289,-1.127519154,0.213513839,0.292886028,-1.650938127
5.25,0.830831238,1.437660107,-1.122033175,0.214669137,0.291201937,-1.652329244
5.26,0.827011641,1.437875918,-1.116520227,0.215819888,0.289508586,-1.653695806
5.27,0.823174239,1.438071618,-1.11098023,0.216966138,0.287805991,-1.655037756
5.28,0.819318936,1.438247103,-1.105413104,0.21810793,0.286094168,-1.656355033
5.29,0.815445638,1.438402268,-1.099818769,0.21924531,0.284373131,-1.657647578
5.3,0.811554248,1.438537008,-1.094197145,0.220378322,0.282642897,-1.65891533
5.31,0.807644672,1.438651219,-1.088548151,0.22150701,0.28090348,-1.660158229
5.32,0.803716813,1.438744796,-1.082871709,0.222631421,0.279154896,-1.661376217
5.33,0.799770577,1.438817635,-1.077167739,0.223751598,0.277397161,-1.662569232
5.34,0.795805869,1.438869631,-1.071436159,0.224867585,0.27563029,-1.663737216
5.35,0.791822593,1.438900679,-1.065676891,0.225979429,0.273854298,-1.664880109
5.36,0.787820653,1.438910676,-1.059889854,0.227087174,0.272069202,-1.66599785
5.37,0.783799951,1.438899512,-1.054074967,0.228190866,0.270275016,-1.667090378
5.38,0.779760374,1.438867055,-1.048232133,0.229290569,0.268471759,-1.668157624
5.39,0.775701805,1.438813167,-1.042361257,0.23038635,0.266659451,-1.669199517
5.4,0.77162413,1.438737711,-1.036462242,0.231478277,0.264838111,-1.670215988
5.41,0.767527233,1.43864055,-1.030534991,0.232566417,0.263007759,-1.671206967
5.42,0.763410997,1.438521548,-1.024579409,0.233650836,0.261168412,-1.672172383
5.43,0.759275308,1.438380566,-1.018595399,0.234731603,0.259320091,-1.673112168
5.44,0.755120051,1.438217468,-1.012582865,0.235808784,0.257462815,-1.674026251
5.45,0.750945108,1.438032116,-1.00654171,0.236882447,0.255596602,-1.674914563
5.46,0.746750366,1.437824374,-1.000471839,0.237952659,0.253721473,-1.675777033
5.47,0.742535707,1.437594105,-0.994373154,0.239019487,0.251837446,-1.676613592
5.48,0.738301017,1.437341169,-0.988245558,0.240083,0.249944541,-1.677424169
5.49,0.734046164,1.437065408,-0.982088945,0.24114328,0.24804278,-1.678208688
5.5,0.729771014,1.436766647,-0.9759032,0.242200423,0.246132186,-1.67896707
5.51,0.725475428,1.436444711,-0.969688211,0.243254523,0.244212783,-1.679699235
5.52,0.721159269,1.436099427,-0.963443864,0.244305677,0.242284594,-1.680405104
5.53,0.716822402,1.435730619,-0.957170046,0.24535398,0.240347643,-1.681084599
5.54,0.71246469,1.435338114,-0.950866643,0.246399525,0.238401954,-1.68173764
5.55,0.708085994,1.434921738,-0.944533544,0.24744241,0.23644755,-1.682364148
5.56,0.703686179,1.434481315,-0.938170634,0.248482729,0.234484454,-1.682964044
5.57,0.699265109,1.434016671,-0.9317778,0.249520577,0.232512691,-1.683537249
5.58,0.694822645,1.433527633,-0.925354929,0.25055605,0.230532284,-1.684083683
5.59,0.690358645,1.433014015,-0.918901903,0.25158925,0.228543258,-1.684603266
5.6,0.685872951,1.432475603,-0.912418591,0.252620305,0.226545641,-1.685095909
5.61,0.681365403,1.431912179,-0.905904864,0.253649345,0.224539461,-1.685561524
5.62,0.676835841,1.431323524,-0.899360588,0.2546765,0.222524747,-1.686000024
5.63,0.672284106,1.43070942,-0.892785634,0.2557019,0.220501529,-1.68641132
5.64,0.667710037,1.430069649,-0.886179871,0.256725676,0.218469833,-1.686795326
5.65,0.663113476,1.429403993,-0.879543166,0.257747959,0.21642969,-1.687151952
5.66,0.658494262,1.428712233,-0.87287539,0.258768879,0.214381128,-1.687481112
5.67,0.653852237,1.427994151,-0.866176411,0.259788566,0.212324175,-1.687782717
5.68,0.649187233,1.427249519,-0.859446094,0.260807158,0.21025886,-1.688056677
5.69,0.644499071,1.426478075,-0.85268429,0.261824823,0.208185219,-1.688302898
5.7,0.639787567,1.425679549,-0.845890851,0.262841734,0.206103285,-1.688521282
5.71,0.635052537,1.424853672,-0.839065628,0.263858064,0.204013091,-1.688711735
5.72,0.630293796,1.424000175,-0.832208469,0.264873986,0.201914673,-1.688874161
5.73,0.625511163,1.423118791,-0.825319227,0.265889673,0.199808063,-1.689008464
5.74,0.620704453,1.422209248,-0.81839775,0.266905299,0.197693298,-1.689114548
5.75,0.615873481,1.42127128,-0.811443891,0.267921037,0.19557041,-1.689192317
5.76,0.611018066,1.420304616,-0.804457499,0.268937059,0.193439433,-1.689241675
5.77,0.60613801,1.419308964,-0.797438416,0.269953559,0.191300406,-1.689262523
5.78,0.601233104,1.418283992,-0.790386471,0.270970765,0.189153367,-1.689254757
5.79,0.596303136,1.417229365,-0.783301495,0.271988908,0.186998359,-1.689218273
5.8,0.591347895,1.416144749,-0.776183317,0.273008219,0.184835422,-1.689152968
5.81,0.586367169,1.415029807,-0.769031765,0.27402893,0.182664596,-1.689058737
5.82,0.581360745,1.413884205,-0.761846669,0.275051271,0.180485924,-1.688935477
5.83,0.576328414,1.412707609,-0.754627858,0.276075475,0.178299445,-1.688783084
5.84,0.571269962,1.411499683,-0.747375162,0.277101771,0.1761052,-1.688601454
5.85,0.566185178,1.41026009,-0.740088409,0.278130393,0.173903231,-1.688390483
5.86,0.561073829,1.408988449,-0.732767413,0.279161613,0.171693584,-1.688150062
5.87,0.555935674,1.407684336,-0.72541198,0.280195742,0.169476307,-1.687880079
5.88,0.550770467,1.406347331,-0.718021915,0.281233091,0.167251449,-1.687580422
5.89,0.545577964,1.404977009,-0.710597023,0.282273972,0.165019059,-1.687250981
5.9,0.540357923,1.403572948,-0.703137109,0.283318694,0.162779186,-1.686891642
5.91,0.535110099,1.402134726,-0.695641979,0.284367569,0.160531879,-1.686502296
5.92,0.529834249,1.40066192,-0.688111436,0.285420909,0.158277188,-1.68608283
5.93,0.524530127,1.399154108,-0.680545287,0.286479024,0.15601516,-1.685633132
5.94,0.519197483,1.397610842,-0.67294333,0.287542247,0.153745847,-1.685153089
5.95,0.51383604,1.396031606,-0.665305347,0.288610977,0.151469307,-1.684642583
5.96,0.508445524,1.394415874,-0.65763112,0.289685621,0.149185596,-1.684101495
5.97,0.503025657,1.392763119,-0.649920429,0.29076659,0.146894772,-1.683529708
5.98,0.497576164,1.391072814,-0.642173057,0.29185429,0.144596893,-1.682927104
5.99,0.492096768,1.389344433,-0.634388783,0.292949131,0.142292015,-1.682293564
6,0.486587193,1.387577449,-0.62656739,0.29405152,0.139980197,-1.68162897
6.01,0.481047157,1.385771318,-0.618708654,0.295161885,0.137661497,-1.680933202
6.02,0.475476357,1.383925412,-0.610812337,0.296280727,0.13533598,-1.680206139
6.03,0.469874486,1.382039086,-0.602878197,0.297408571,0.133003712,-1.679447657
6.04,0.464241236,1.380111692,-0.594905995,0.29854594,0.130664759,-1.678657632
6.05,0.458576302,1.378142585,-0.586895488,0.299693357,0.128319187,-1.677835943
6.06,0.452879375,1.376131118,-0.578846437,0.300851346,0.125967062,-1.676982464
6.07,0.447150149,1.374076643,-0.570758599,0.302020431,0.123608449,-1.676097074
6.08,0.441388305,1.371978461,-0.562631725,0.303201186,0.12124342,-1.675179647
6.09,0.435593506,1.369835788,-0.554465553,0.304394267,0.118872047,-1.674230055
6.1,0.429765418,1.367647838,-0.546259824,0.305600335,0.116494406,-1.673248173
6.11,0.423903705,1.365413823,-0.538014276,0.30682005,0.114110571,-1.672233873
6.12,0.418008032,1.363132954,-0.529728649,0.308054074,0.111720617,-1.671187028
6.13,0.412078061,1.36080444,-0.52140268,0.30930307,0.109324619,-1.670107511
6.14,0.406113444,1.35842741,-0.5130361,0.310567783,0.106922656,-1.668995192
6.15,0.400113821,1.356000914,-0.504628631,0.31184903,0.10451481,-1.667849944
6.16,0.394078831,1.353524,-0.496179998,0.313147635,0.102101167,-1.666671635
6.17,0.388008116,1.350995719,-0.487689923,0.314464419,0.099681807,-1.665460138
6.18,0.381901317,1.348415117,-0.479158131,0.315800203,0.097256815,-1.664215321
6.19,0.375758068,1.345781221,-0.470584342,0.317155834,0.094826275,-1.662937055
6.2,0.369577994,1.343092917,-0.461968271,0.318532292,0.092390277,-1.661625209
6.21,0.363360716,1.340349043,-0.45330963,0.319930609,0.089948914,-1.660279653
6.22,0.357105857,1.337548439,-0.444608134,0.321351816,0.087502277,-1.658900254
6.23,0.350813036,1.334689943,-0.435863496,0.322796941,0.08505046,-1.657486883
6.24,0.344481875,1.331772393,-0.42707543,0.324267015,0.082593555,-1.656039409
6.25,0.338111989,1.328794544,-0.418243646,0.325763155,0.080131656,-1.654557699
6.26,0.331702992,1.325754978,-0.409367858,0.327286645,0.077664867,-1.653041624
6.27,0.325254497,1.322652263,-0.400447784,0.328838788,0.075193287,-1.651491051
6.28,0.318766118,1.319484963,-0.391483138,0.330420888,0.07271702,-1.649905851
6.29,0.31223747,1.316251645,-0.382473637,0.332034246,0.070236168,-1.648285892
6.3,0.305668165,1.312950848,-0.373418997,0.333680195,0.067750832,-1.646631043
6.31,0.299057824,1.309580906,-0.364318945,0.33536027,0.065261121,-1.644941175
6.32,0.292406071,1.306140064,-0.355173219,0.337076094,0.062767148,-1.643216158
6.33,0.285712536,1.30262657,-0.345981556,0.338829293,0.060269021,-1.641455863
6.34,0.278976844,1.299038669,-0.336743695,0.340621491,0.057766852,-1.63966016
6.35,0.272198627,1.295374527,-0.32745938,0.342454392,0.055260753,-1.63782892
6.36,0.265377545,1.29163207,-0.318128389,0.344329947,0.052750844,-1.635962016
6.37,0.258513266,1.287809176,-0.308750507,0.346250147,0.050237241,-1.634059323
6.38,0.251605456,1.283903727,-0.29932552,0.348216986,0.047720064,-1.632120713
6.39,0.244653784,1.279913589,-0.289853215,0.350232471,0.045199432,-1.63014606
6.4,0.237657956,1.275836392,-0.280333423,0.352298847,0.042675467,-1.62813524
6.41,0.230617725,1.271669556,-0.270766021,0.354418574,0.040148297,-1.62608813
6.42,0.223532844,1.267410494,-0.26115089,0.356594115,0.037618046,-1.624004609
6.43,0.216403067,1.263056619,-0.251487909,0.358827934,0.035084842,-1.621884553
6.44,0.209228178,1.258605212,-0.241776991,0.361122632,0.032548813,-1.619727844
6.45,0.202008057,1.254053198,-0.232018148,0.363481164,0.030010091,-1.617534362
6.46,0.194742604,1.249397451,-0.222211412,0.365906542,0.027468808,-1.615303993
6.47,0.18743172,1.244634841,-0.212356817,0.368401777,0.024925097,-1.613036618
6.48,0.180075368,1.239762041,-0.20245446,0.370970083,0.022379093,-1.610732124
6.49,0.172673649,1.234775352,-0.192504582,0.373615048,0.019830933,-1.6083904
6.5,0.165226687,1.229671032,-0.182507442,0.376340304,0.017280755,-1.606011335
6.51,0.157734611,1.224445313,-0.172463307,0.379149507,0.014728696,-1.603594821
6.52,0.150197714,1.219094058,-0.162372612,0.382046691,0.012174898,-1.601140749
6.53,0.142616432,1.213612841,-0.152235933,0.385036177,0.009619501,-1.598649018
6.54,0.134991206,1.207997224,-0.142053853,0.3881223,0.007062647,-1.596119524
6.55,0.127322635,1.202242475,-0.131827114,0.391309692,0.004504479,-1.593552166
6.56,0.119611569,1.196343439,-0.121556709,0.39460341,0.00194514,-1.590946849
6.57,0.111858878,1.190294929,-0.111243652,0.398008546,-0.000615225,-1.588303476
6.58,0.104065606,1.18409149,-0.100889133,0.401530463,-0.003176473,-1.585621953
6.59,0.096233201,1.177727109,-0.090494744,0.405175082,-0.005738458,-1.582902192
6.6,0.088363167,1.171195707,-0.080062132,0.408948397,-0.008301034,-1.580144105
6.61,0.080457211,1.164490945,-0.069593153,0.41285666,-0.010864058,-1.577347606
6.62,0.072517578,1.157605883,-0.059090195,0.416906731,-0.013427383,-1.574512614
6.63,0.064546612,1.150533476,-0.048555747,0.421105572,-0.015990866,-1.571639049
6.64,0.056547143,1.143266212,-0.037992782,0.425460622,-0.018554361,-1.568726834
6.65,0.048522504,1.135796131,-0.027404779,0.429979766,-0.021117725,-1.565775897
6.66,0.040476219,1.128115114,-0.016795404,0.434671053,-0.023680815,-1.562786167
6.67,0.032412739,1.120214361,-0.006169249,0.439543213,-0.02624349,-1.559757574
6.68,0.024336841,1.112084855,0.004468769,0.4446052,-0.02880561,-1.556690056
6.69,0.016254004,1.103717159,0.015113031,0.449866388,-0.031367035,-1.553583547
6.7,0.008170627,1.095101345,0.025757003,0.455336646,-0.033927629,-1.550437991
6.71,9.37403E-05,1.086227203,0.036393518,0.461026126,-0.036487258,-1.547253329
6.72,-0.007968388,1.07708404,0.047014177,0.466945466,-0.039045789,-1.544029506
6.73,-0.016006788,1.067660944,0.05760988,0.473105527,-0.041603091,-1.540766471
6.74,-0.024010855,1.057946606,0.068169895,0.479517568,-0.04415904,-1.537464174
6.75,-0.031969194,1.047929578,0.078682706,0.486192988,-0.046713511,-1.534122566
6.76,-0.039868363,1.037598228,0.089134749,0.493143373,-0.049266386,-1.530741601
6.77,-0.047693914,1.026940913,0.09951146,0.50038032,-0.051817546,-1.527321233
6.78,-0.055429204,1.015946137,0.109796087,0.507915281,-0.054366883,-1.523861418
6.79,-0.063055995,1.004602682,0.119970284,0.51575943,-0.056914288,-1.520362112
6.8,-0.070553875,0.992899888,0.130013535,0.523923382,-0.05945966,-1.51682327
6.81,-0.077900315,0.980827933,0.139903217,0.532416915,-0.062002902,-1.513244848
6.82,-0.085070728,0.968378014,0.14961465,0.541248785,-0.064543922,-1.509626799
6.83,-0.092037994,0.955543049,0.159120629,0.550426026,-0.067082635,-1.505969075
6.84,-0.098773032,0.942317673,0.168391992,0.559953951,-0.069618961,-1.502271624
6.85,-0.105244479,0.928699036,0.177397306,0.569835355,-0.072152826,-1.498534391
6.86,-0.111419027,0.914687256,0.186103191,0.580070059,-0.074684164,-1.494757315
6.87,-0.117261784,0.90028587,0.194474697,0.590654459,-0.077212913,-1.490940329
6.88,-0.122736689,0.885502303,0.202475707,0.601581058,-0.079739018,-1.487083361
6.89,-0.12780709,0.870348516,0.210069522,0.61283781,-0.082262431,-1.483186327
6.9,-0.132436529,0.85484123,0.217219639,0.624407905,-0.08478311,-1.479249135
6.91,-0.136589606,0.839002233,0.223890623,0.636269449,-0.087301018,-1.475271682
6.92,-0.140232968,0.822858412,0.230049091,0.64839544,-0.089816122,-1.471253853
6.93,-0.143336339,0.806441597,0.235664737,0.660753919,-0.092328397,-1.467195517
6.94,-0.14587354,0.789788144,0.24071136,0.673308386,-0.09483782,-1.46309653
6.95,-0.147823424,0.772938277,0.245167795,0.686018454,-0.097344372,-1.458956731
6.96,-0.149170651,0.7559352,0.249018686,0.698840742,-0.099848035,-1.454775942
6.97,-0.149906236,0.738824024,0.25225503,0.711729942,-0.102348795,-1.450553966
6.98,-0.150027804,0.72165059,0.25487444,0.724639998,-0.104846637,-1.446290588
6.99,-0.149539548,0.704460261,0.256881094,0.737525311,-0.107341546,-1.441985571
7,-0.148451898,0.687296787,0.258285403,0.750341875,-0.109833506,-1.437638662
7.01,-0.146780939,0.6702013,0.259103437,0.763048282,-0.112322497,-1.433249582
7.02,-0.144547646,0.653211502,0.259356144,0.775606534,-0.114808498,-1.428818036
7.03,-0.141776973,0.636361102,0.259068454,0.787982605,-0.11729148,-1.424343707
7.04,-0.138496944,0.619679406,0.258268356,0.80014685,-0.119771412,-1.419826256
7.05,-0.134737689,0.603191219,0.256985942,0.812074108,-0.122248253,-1.415265327
7.06,-0.130530589,0.586916879,0.255252546,0.823743662,-0.124721957,-1.410660541
7.07,-0.125907509,0.570872458,0.253099979,0.835139045,-0.12719247,-1.406011503
7.08,-0.120900147,0.555070063,0.250559875,0.846247731,-0.129659728,-1.401317795
7.09,-0.115539516,0.539518215,0.247663174,0.857060768,-0.132123658,-1.396578983
7.1,-0.109855543,0.524222261,0.24443972,0.867572356,-0.134584177,-1.391794617
7.11,-0.103876774,0.509184779,0.240917966,0.877779446,-0.137041191,-1.386964225
7.12,-0.097630186,0.494406007,0.237124782,0.887681315,-0.139494596,-1.382087321
7.13,-0.091141073,0.479884216,0.233085348,0.897279187,-0.141944275,-1.377163403
7.14,-0.084433001,0.465616064,0.228823098,0.906575886,-0.144390098,-1.37219195
7.15,-0.077527806,0.451596907,0.224359731,0.915575521,-0.146831924,-1.367172428
7.16,-0.070445639,0.43782107,0.219715239,0.924283216,-0.1492696,-1.362104286
7.17,-0.063205027,0.424282089,0.214907983,0.932704871,-0.151702956,-1.35698696
7.18,-0.055822959,0.410972904,0.209954769,0.940846964,-0.15413181,-1.351819868
7.19,-0.048314983,0.397886032,0.20487095,0.948716384,-0.156555966,-1.346602416
7.2,-0.040695295,0.385013706,0.199670508,0.956320291,-0.158975214,-1.341333997
7.21,-0.032976833,0.372347985,0.194366158,0.963666001,-0.161389325,-1.336013987
7.22,-0.025171427,0.359880858,0.188969484,0.970760892,-0.163798057,-1.33064175
7.23,-0.017289846,0.347604303,0.183490999,0.977612334,-0.166201153,-1.325216636
7.24,-0.009341879,0.335510359,0.177940215,0.984227625,-0.168598336,-1.319737984
7.25,-0.001336466,0.323591167,0.17232578,0.990613949,-0.170989314,-1.314205116
7.26,0.006718231,0.311838999,0.166655547,0.996778344,-0.173373777,-1.308617343
7.27,0.014814791,0.300246297,0.160936606,1.002727667,-0.175751397,-1.302973965
7.28,0.022946434,0.288805687,0.155175392,1.008468578,-0.178121825,-1.297274265
7.29,0.03110695,0.277509982,0.149377746,1.014007536,-0.180484696,-1.291517518
7.3,0.039290658,0.2663522,0.143548965,1.019350783,-0.182839623,-1.285702983
7.31,0.047492394,0.25532559,0.137693802,1.024504319,-0.185186197,-1.279829909
7.32,0.055707345,0.24442357,0.131816646,1.029473962,-0.187523991,-1.273897532
7.33,0.063931163,0.233639813,0.125921389,1.034265262,-0.189852552,-1.267905075
7.34,0.072159779,0.222968161,0.120011631,1.038883591,-0.19217141,-1.261851753
7.35,0.080389486,0.212402689,0.11409058,1.043334074,-0.194480066,-1.255736763
7.36,0.088616821,0.20193765,0.108161178,1.047621645,-0.196777999,-1.249559295
7.37,0.096838586,0.1915675,0.102226077,1.051751028,-0.199064663,-1.243318528
7.38,0.105051809,0.181286882,0.096287677,1.055726745,-0.201339485,-1.237013627
7.39,0.113253701,0.171090609,0.090348168,1.059553139,-0.203601869,-1.230643748
7.4,0.121441675,0.160973685,0.084409511,1.063234349,-0.205851186,-1.224208035
7.41,0.129613273,0.150931257,0.078473511,1.066774366,-0.208086783,-1.217705623
7.42,0.137766206,0.14095866,0.072541767,1.070176975,-0.210307973,-1.211135635
7.43,0.145898284,0.131051352,0.06661576,1.073445835,-0.212514044,-1.204497187
7.44,0.154007446,0.121204964,0.060696802,1.076584418,-0.214704248,-1.197789383
7.45,0.162091705,0.111415241,0.054786102,1.079596078,-0.216877808,-1.191011318
7.46,0.170149189,0.101678109,0.048884714,1.08248397,-0.219033903,-1.184162079
7.47,0.178178054,0.091989551,0.042993643,1.085251196,-0.221171697,-1.177240748
7.48,0.186176554,0.082345743,0.037113742,1.087900649,-0.223290296,-1.170246392
7.49,0.194142977,0.07274294,0.031245807,1.090435138,-0.225388784,-1.163178078
7.5,0.20207565,0.063177505,0.025390553,1.092857359,-0.227466203,-1.156034864
7.51,0.209972949,0.053645952,0.019548596,1.095169849,-0.229521545,-1.148815801
7.52,0.217833259,0.044144836,0.013720524,1.097375102,-0.231553783,-1.141519938
7.53,0.225654997,0.034670875,0.007906825,1.099475442,-0.233561822,-1.134146317
7.54,0.233436586,0.025220843,0.002107953,1.101473136,-0.235544539,-1.12669398
7.55,0.241176457,0.015791613,-0.00367569,1.10337035,-0.237500768,-1.119161963
7.56,0.248873042,0.006380176,-0.009443765,1.10516913,-0.239429277,-1.111549306
