t,x1,y1,x2,y2,x3,y3
9.73,0.81896815,0.332113424,0.231878025,-0.198540398,-1.050846175,-0.133573026
9.74,0.810929248,0.334781409,0.242057346,-0.205863873,-1.052986594,-0.128917537
9.75,0.802746388,0.33733099,0.252295004,-0.213071969,-1.055041391,-0.124259021
9.76,0.794420277,0.339757314,0.262591332,-0.220159432,-1.057011609,-0.119597882
9.77,0.785952081,0.342055426,0.272946131,-0.227120972,-1.058898212,-0.114934454
9.78,0.777343052,0.34422036,0.283359101,-0.2339513,-1.060702153,-0.11026906
9.79,0.768594543,0.346247132,0.293829823,-0.240645123,-1.062424366,-0.105602009
9.8,0.759708423,0.348130735,0.304357287,-0.247197185,-1.064065709,-0.10093355
9.81,0.750686722,0.349866174,0.314940292,-0.253602258,-1.065627015,-0.096263916
9.82,0.741531533,0.351448455,0.325577574,-0.25985512,-1.067109106,-0.091593334
9.83,0.732245456,0.352872653,0.336267279,-0.26595067,-1.068512735,-0.086921984
9.84,0.722831356,0.354133921,0.347007256,-0.271883897,-1.069838612,-0.082250024
9.85,0.713292128,0.355227411,0.35779532,-0.2776498,-1.071087448,-0.077577612
9.86,0.703631116,0.356148435,0.36862877,-0.283243566,-1.072259887,-0.072904869
9.87,0.693852024,0.356892484,0.379504497,-0.288660587,-1.073356522,-0.068231897
9.88,0.683958576,0.357455058,0.390419367,-0.293896266,-1.074377944,-0.063558791
9.89,0.673954842,0.35783186,0.401369851,-0.298946229,-1.075324693,-0.05888563
9.9,0.663845314,0.358018925,0.412351931,-0.303806459,-1.076197245,-0.054212467
9.91,0.653634514,0.358012319,0.423361557,-0.308472967,-1.076996071,-0.049539352
9.92,0.643327191,0.357808305,0.434394415,-0.31294198,-1.077721606,-0.044866325
9.93,0.632928516,0.357403653,0.445445693,-0.317210249,-1.078374208,-0.040193405
9.94,0.622443708,0.356795206,0.456510522,-0.321274599,-1.07895423,-0.035520607
9.95,0.611878112,0.355979978,0.467583884,-0.325132037,-1.079461996,-0.030847941
9.96,0.601237417,0.354955612,0.478660338,-0.328780209,-1.079897755,-0.026175403
9.97,0.59052736,0.353719893,0.48973438,-0.332216909,-1.080261741,-0.021502984
9.98,0.579753759,0.352270779,0.500800405,-0.335440106,-1.080554164,-0.016830673
9.99,0.568922631,0.350606929,0.51185253,-0.338448479,-1.080775161,-0.01215845
10,0.558040018,0.348727176,0.522884833,-0.341240884,-1.080924851,-0.007486293
